File: cap_0002.bin  (131072 bytes, 131072 samples)

   Index   Dec   Hex         Bin
    1163    49    31  00110001
    1164    50    32  00110010
    1165    49    31  00110001
    1166    50    32  00110010
    1167    49    31  00110001
    1168    50    32  00110010
    1169    49    31  00110001
    1170    49    31  00110001
    1171    50    32  00110010
    1172    50    32  00110010
    1173    50    32  00110010
    1174    50    32  00110010
    1175    49    31  00110001
    1176    50    32  00110010
    1177    49    31  00110001
    1178    50    32  00110010
    1179    50    32  00110010
    1180    50    32  00110010
    1181    50    32  00110010
    1182    50    32  00110010
    1183    50    32  00110010
    1184    50    32  00110010
    1185    50    32  00110010
    1186    50    32  00110010
    1187    50    32  00110010
    1188    50    32  00110010
    1189    50    32  00110010
    1190    50    32  00110010
    1191    50    32  00110010
    1192    50    32  00110010
    1193    50    32  00110010
    1194    50    32  00110010
